2014-10-21 21:56:16 , MATHC_RULE , ATTACK_LEAKAGE , 251.255.255.42 , /inetput.html , 5759681
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 253.253.255.90 , /predirect.html , 8853662
2014-10-21 21:56:17 , MATCH_ACL , - , 253.253.254.87 , / , 4110711
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 253.254.255.93 , /index , 2111851
2014-10-21 21:56:17 , MATCH_G , - , 253.253.254.207 , / , 4033834
2014-10-21 21:56:17 , MATCH_G , - , 252.253.255.128 , /capture.html , 7329258
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 254.255.254.151 , /tredirect.html , 6339186
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 252.255.255.16 , /index , 7999395
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 253.254.254.214 , /deny.html , 9547924
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 254.254.255.36 , /deny.html , 2896277
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 254.253.255.181 , /capture.html , 5870431
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 252.254.254.245 , /tredirect.html , 8849919
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 251.254.255.80 , / , 2330973
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 254.253.255.230 , /tredirect.html , 9003037
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 254.255.255.89 , / , 9953480
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 253.253.254.20 , / , 9219370
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 251.253.255.95 , /predirect.html , 9935969
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 253.255.254.133 , /deny.html , 7220176
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 251.255.254.218 , /capture.html , 1192606
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 252.253.255.199 , /index , 9215746
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 252.254.254.25 , /predirect.html , 2912575
2014-10-21 21:56:17 , MATCH_G , - , 252.255.254.220 , / , 4108168
2014-10-21 21:56:17 , MATCH_WEBTR , - , 252.253.254.173 , /deny.html , 9029208
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 253.254.254.209 , /inetput.html , 7583781
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 252.253.255.91 , /capture.html , 1796824
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 254.254.255.87 , /predirect.html , 4928693
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 252.253.255.180 , /deny.html , 5640742
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 253.254.254.140 , /inetput.html , 1788349
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 254.254.255.16 , /first.html , 5332603
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 251.255.254.248 , /index , 8785762
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 253.254.255.34 , /tredirect.html , 4064133
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 251.255.255.117 , / , 4972868
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 253.254.254.128 , /inetput.html , 4879524
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 251.253.255.70 , / , 5922332
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 254.255.254.73 , / , 2349481
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 252.255.254.248 , /tredirect.html , 8341691
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 254.253.254.162 , /index , 7794376
2014-10-21 21:56:17 , MATHC_RULE , - , 253.254.254.223 , /inetput.html , 5483812
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 251.255.254.183 , /capture.html , 5218302
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 253.255.254.223 , /predirect.html , 4979646
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 254.255.255.151 , /index , 8434155
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 254.255.255.14 , /first.html , 1776594
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 251.253.255.120 , /first.html , 3828278
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 254.253.255.243 , /first.html , 8126046
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 254.255.255.76 , /tredirect.html , 6027911
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 252.253.255.49 , /deny.html , 3813969
2014-10-21 21:56:17 , MATCH_ACL , - , 253.253.255.28 , /tredirect.html , 4205681
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 251.254.254.210 , /predirect.html , 3264101
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 254.255.255.21 , /predirect.html , 4862204
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 251.255.255.62 , /tredirect.html , 7451964
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 253.255.255.171 , / , 7294193
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 254.253.254.251 , /predirect.html , 9196964
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 252.253.255.80 , /capture.html , 3838484
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 254.254.255.251 , /first.html , 3720230
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 252.255.254.232 , /inetput.html , 6520652
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 251.254.255.21 , /tredirect.html , 8178190
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 251.253.254.171 , /predirect.html , 8911794
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 254.255.254.142 , /tredirect.html , 6416478
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 252.254.255.83 , /index , 9628558
2014-10-21 21:56:17 , MATHC_RULE , - , 254.254.255.205 , /inetput.html , 8440378
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 251.254.255.20 , /predirect.html , 9113483
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 254.254.255.229 , /index , 5395659
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 251.253.255.10 , /index , 5247523
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 251.253.255.176 , /capture.html , 2181624
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 253.254.255.99 , /inetput.html , 1454147
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 251.255.254.5 , /inetput.html , 7606986
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 252.255.254.195 , /predirect.html , 1494841
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 251.253.255.77 , / , 9615062
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 251.254.254.45 , / , 5719258
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 251.253.254.23 , /deny.html , 3119672
2014-10-21 21:56:17 , MATHC_RULE , - , 251.254.254.247 , /tredirect.html , 3402740
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 253.253.255.184 , /first.html , 1385228
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 251.255.255.117 , /predirect.html , 8396428
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 254.253.255.51 , /predirect.html , 7994492
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 251.254.255.176 , /tredirect.html , 1888967
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 254.254.254.113 , /deny.html , 8075911
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 253.255.254.164 , /index , 9123140
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 253.254.254.132 , /capture.html , 7801261
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 251.255.255.160 , / , 4220393
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 254.255.254.201 , /predirect.html , 9418212
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 251.254.254.226 , /capture.html , 8405486
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 251.253.254.194 , /tredirect.html , 9009081
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 252.253.254.109 , /capture.html , 3045488
2014-10-21 21:56:17 , MATCH_WEBTR , - , 253.255.254.97 , /predirect.html , 9744232
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 251.254.254.116 , /tredirect.html , 6041397
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 252.254.255.127 , /deny.html , 1432208
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 251.253.254.103 , /first.html , 7164466
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 252.255.255.159 , /first.html , 1640665
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 253.253.255.58 , /first.html , 3969111
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 254.254.255.97 , / , 9012212
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 254.255.254.105 , /first.html , 5469571
2014-10-21 21:56:17 , MATCH_G , - , 254.253.254.71 , /deny.html , 8033047
2014-10-21 21:56:17 , MATCH_G , - , 252.254.254.72 , /tredirect.html , 4029383
2014-10-21 21:56:17 , MATCH_WEBTR , - , 251.253.255.23 , /capture.html , 6705187
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 251.254.254.209 , /first.html , 9306409
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 253.253.255.79 , /predirect.html , 7564394
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 254.253.254.53 , /tredirect.html , 1756030
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 252.253.255.109 , / , 2794979
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 252.253.254.168 , /deny.html , 8024816
2014-10-21 21:56:17 , MATCH_ACL , - , 251.255.254.134 , /predirect.html , 1298013
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 251.255.255.212 , /index , 4124961
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 253.253.254.92 , /index , 9163737
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 251.255.254.244 , /first.html , 8184766
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 254.253.254.26 , /inetput.html , 1769753
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 252.254.255.161 , /first.html , 7450456
2014-10-21 21:56:17 , MATCH_ACL , - , 254.253.255.255 , /deny.html , 9325639
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 253.253.254.66 , /inetput.html , 9504760
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 252.255.255.113 , /deny.html , 3269808
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 251.254.255.138 , /predirect.html , 7262153
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 254.254.255.244 , /tredirect.html , 8483835
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 254.254.255.63 , /capture.html , 3400991
2014-10-21 21:56:17 , MATHC_RULE , - , 254.255.254.199 , /predirect.html , 9288141
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 254.253.254.87 , /tredirect.html , 1069846
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 252.254.254.56 , / , 9184469
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 252.254.254.84 , /index , 1930489
2014-10-21 21:56:17 , MATCH_F , - , 254.255.254.39 , /deny.html , 9757122
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 254.254.254.106 , /capture.html , 7217180
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 254.255.255.67 , /predirect.html , 3674973
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 253.253.255.73 , /tredirect.html , 7675891
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 251.255.255.62 , /first.html , 7150062
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 252.253.254.138 , /tredirect.html , 8238287
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 253.254.254.112 , /first.html , 8624110
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.255.255.151 , /tredirect.html , 4059822
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 254.254.254.55 , /tredirect.html , 6555994
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 251.253.255.196 , /capture.html , 9940101
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 254.253.255.250 , /tredirect.html , 8869986
2014-10-21 21:56:17 , MATCH_F , - , 253.255.255.124 , /index , 3804213
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 252.255.255.29 , / , 9603131
2014-10-21 21:56:17 , MATHC_RULE , - , 253.253.255.171 , /index , 7453500
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 253.254.255.143 , /capture.html , 7252070
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 251.253.254.182 , / , 7237705
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 252.254.254.127 , / , 4115020
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 253.255.254.75 , /first.html , 8193725
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 254.255.254.206 , / , 6447259
2014-10-21 21:56:17 , MATCH_ACL , - , 254.253.255.203 , /tredirect.html , 8064437
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 254.255.254.133 , /index , 4080446
2014-10-21 21:56:17 , MATHC_RULE , - , 252.255.255.157 , /capture.html , 1079514
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 254.253.255.129 , /predirect.html , 8562859
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.253.254.202 , /tredirect.html , 6961038
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 251.255.254.235 , /inetput.html , 1288580
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 254.254.255.80 , /deny.html , 8279641
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 251.253.254.253 , / , 7987156
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 251.253.255.122 , /index , 9564703
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 252.254.254.93 , /first.html , 4533396
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 254.254.255.134 , / , 2520800
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 253.254.255.22 , /inetput.html , 5471436
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 252.253.255.205 , /index , 4164215
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 252.255.254.236 , /tredirect.html , 4520984
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 251.253.255.222 , /tredirect.html , 5919321
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 252.254.254.59 , /deny.html , 7294733
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 254.255.254.50 , /predirect.html , 5497032
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.253.255.87 , /inetput.html , 7193485
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 252.253.254.114 , /predirect.html , 8680412
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 251.253.254.133 , /index , 7539342
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.253.255.53 , /capture.html , 4654445
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 254.255.255.22 , /predirect.html , 8099350
2014-10-21 21:56:17 , MATCH_ACL , - , 251.254.254.222 , /capture.html , 6793527
2014-10-21 21:56:17 , MATHC_RULE , - , 254.255.255.26 , /first.html , 1684364
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 254.253.254.118 , /predirect.html , 9440284
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 253.255.255.234 , /index , 2274869
2014-10-21 21:56:17 , MATCH_ACL , - , 254.253.255.160 , /deny.html , 6178173
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 252.253.254.37 , / , 4163161
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 253.254.254.132 , / , 4975389
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 252.253.255.156 , /inetput.html , 7308210
2014-10-21 21:56:17 , MATCH_G , - , 251.255.255.164 , /inetput.html , 1886597
2014-10-21 21:56:17 , MATHC_RULE , - , 254.254.255.20 , /index , 6740209
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 252.255.255.3 , /index , 2220638
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 251.253.255.27 , /inetput.html , 9855016
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 254.253.254.133 , /inetput.html , 5930582
2014-10-21 21:56:17 , MATCH_WEBTR , - , 254.254.255.195 , /inetput.html , 8204030
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 251.254.255.71 , / , 7159099
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 252.254.255.20 , / , 7681305
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 254.253.255.31 , /first.html , 2161680
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 252.255.254.61 , /predirect.html , 2346946
2014-10-21 21:56:17 , MATCH_WEBTR , - , 253.255.254.217 , / , 1946432
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 253.253.254.217 , / , 6753770
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 251.254.255.28 , /deny.html , 7275933
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 253.254.255.136 , /deny.html , 3888196
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 251.253.254.239 , /deny.html , 7672475
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 253.255.254.174 , /inetput.html , 8485052
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 254.253.255.36 , /first.html , 6416591
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 252.253.254.66 , /tredirect.html , 9383987
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 254.255.254.193 , /inetput.html , 5832089
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 253.253.254.91 , / , 5148194
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 251.254.255.51 , /capture.html , 3163498
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 253.254.254.167 , /index , 2081091
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 252.255.254.40 , /tredirect.html , 1653358
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 254.255.255.200 , / , 2329888
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 254.255.254.1 , /deny.html , 6794607
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 251.255.254.118 , /tredirect.html , 7560174
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 252.254.254.69 , / , 4931190
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 252.253.255.151 , /index , 3549413
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 253.255.254.28 , /inetput.html , 9280501
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 252.255.255.48 , /capture.html , 8995648
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 254.255.254.218 , /tredirect.html , 9576292
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 252.253.255.121 , / , 2358847
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 251.255.255.243 , /index , 4589026
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 253.255.254.191 , /deny.html , 5685603
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 251.255.255.200 , /tredirect.html , 8318272
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 253.255.254.223 , /predirect.html , 4964157
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 251.255.254.14 , /deny.html , 9873362
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 254.255.254.162 , / , 3436365
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 253.255.255.50 , /predirect.html , 2970467
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 251.255.255.186 , /predirect.html , 7340679
2014-10-21 21:56:17 , MATCH_G , - , 253.255.255.175 , /index , 7245426
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 251.255.254.222 , /deny.html , 8829496
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 252.253.254.43 , /first.html , 6877344
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 252.254.254.9 , /index , 8902102
2014-10-21 21:56:17 , MATCH_ACL , - , 253.253.255.252 , /deny.html , 5666012
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 252.253.254.135 , / , 5839915
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 251.254.254.221 , /index , 7546606
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 254.254.254.200 , /capture.html , 5895589
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 254.255.254.144 , /capture.html , 6825204
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 251.254.255.218 , /capture.html , 5176182
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 251.253.255.212 , /first.html , 9718108
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 254.254.254.29 , /index , 9003342
2014-10-21 21:56:17 , MATCH_WEBTR , - , 253.253.254.87 , /capture.html , 9277420
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 252.254.255.107 , /inetput.html , 8990018
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 253.253.254.174 , /deny.html , 8559637
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 254.255.254.94 , /capture.html , 3229782
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 253.254.255.100 , /inetput.html , 7876832
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 252.255.255.23 , /predirect.html , 6912608
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 253.253.255.48 , /tredirect.html , 8750822
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 252.253.254.186 , /deny.html , 8739179
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 253.254.254.91 , /index , 7332028
2014-10-21 21:56:17 , MATCH_WEBTR , - , 251.255.255.65 , / , 3848921
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 254.254.254.159 , /tredirect.html , 9472308
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 253.255.254.171 , /tredirect.html , 8987434
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 252.255.255.140 , /tredirect.html , 7257543
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 252.253.255.131 , /tredirect.html , 5884995
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 254.254.254.13 , /capture.html , 9852575
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 254.254.254.101 , /index , 6503566
2014-10-21 21:56:17 , MATCH_F , - , 254.255.255.74 , /deny.html , 8374504
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 253.254.255.14 , /index , 6090807
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 254.253.254.220 , /first.html , 9352138
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 253.254.255.126 , / , 7286082
2014-10-21 21:56:17 , MATCH_G , - , 251.255.255.204 , /index , 8215662
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 252.254.255.15 , /predirect.html , 3287826
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 252.253.254.82 , / , 1013746
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 254.253.255.27 , /inetput.html , 5953772
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 253.253.254.137 , /capture.html , 3947279
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 252.255.254.141 , / , 4714069
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 252.255.255.247 , / , 9073249
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 253.255.255.149 , /deny.html , 2866863
2014-10-21 21:56:17 , MATHC_RULE , - , 251.253.255.29 , /capture.html , 1227789
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 253.253.255.60 , /predirect.html , 5989206
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 254.254.255.174 , /capture.html , 4356820
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 251.253.254.64 , /predirect.html , 4056972
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 253.255.254.119 , /capture.html , 4367622
2014-10-21 21:56:17 , MATCH_F , - , 252.253.254.127 , / , 5110811
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 252.253.255.4 , /tredirect.html , 2058290
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 253.254.254.58 , / , 2443225
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 252.255.254.197 , /index , 9729178
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 254.254.254.252 , /tredirect.html , 1841765
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 252.254.255.102 , /first.html , 4839124
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 251.255.254.214 , /capture.html , 3398025
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 252.255.255.61 , /tredirect.html , 8932108
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 253.255.255.204 , /capture.html , 6705850
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 252.255.255.52 , /index , 4687780
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 253.255.255.48 , /tredirect.html , 3977638
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 254.254.254.151 , /tredirect.html , 8848496
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 254.253.254.76 , /deny.html , 8850059
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 252.255.255.204 , /index , 7455130
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 251.254.255.129 , /tredirect.html , 5219013
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 251.255.255.112 , /predirect.html , 9071761
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 253.254.255.251 , /first.html , 1013922
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 251.254.255.113 , /index , 3068428
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 251.253.255.250 , /first.html , 7908734
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 254.255.255.35 , /deny.html , 1017775
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 253.253.254.191 , /deny.html , 6557706
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 253.255.254.23 , /index , 9224516
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 253.254.255.79 , / , 6250912
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 252.255.255.110 , /capture.html , 4713227
2014-10-21 21:56:17 , MATCH_G , - , 252.254.254.41 , /first.html , 2180342
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 254.255.254.230 , /capture.html , 8185069
